代码,名称,综合得分,选股日价格,次日开盘价,次日收益%,胜负
920066,科拜尔,0.4048,21.48,21.28,-0.93,负
688082,盛美上海,0.4048,376.14,368.61,-2.0,负
000910,大亚圣象,0.4047,5.52,5.51,-0.18,负
600389,江山股份,0.4045,22.6,22.66,0.27,胜
603069,海汽集团,0.4044,13.57,13.52,-0.37,负
300972,万辰集团,0.4044,177.0,176.0,-0.56,负
920047,诺思兰德,0.4044,18.21,17.96,-1.37,负
000557,西部创业,0.4043,3.71,3.67,-1.08,负
002811,郑中设计,0.4043,11.88,11.81,-0.59,负
002334,英威腾,0.4043,8.16,8.15,-0.12,负
000037,深南电A,0.4043,10.14,10.04,-0.99,负
600820,隧道股份,0.4042,5.42,5.41,-0.18,负
301023,奕帆传动,0.4042,29.95,29.64,-1.04,负
002516,旷达科技,0.4042,5.88,5.81,-1.19,负
301529,福赛科技,0.4042,97.9,98.0,0.1,胜
002436,兴森科技,0.4042,53.3,52.0,-2.44,负
688670,金迪克,0.4041,14.45,14.3,-1.04,负
002873,新天药业,0.4041,7.78,7.78,0.0,平
002291,遥望科技,0.4041,5.28,5.22,-1.14,负
002823,凯中精密,0.4041,15.99,15.89,-0.63,负
600817,宇通重工,0.404,9.11,9.07,-0.44,负
300269,联建光电,0.4039,4.98,4.98,0.0,平
300451,创业慧康,0.4039,3.44,3.42,-0.58,负
300584,海辰药业,0.4039,40.62,40.4,-0.54,负
600186,莲花控股,0.4039,14.4,15.02,4.31,胜
603988,中电电机,0.4038,18.1,18.0,-0.55,负
000600,建投能源,0.4038,9.83,9.76,-0.71,负
603078,江化微,0.4038,45.87,46.01,0.31,胜
000062,深圳华强,0.4038,31.5,31.01,-1.56,负
605398,新炬网络,0.4037,21.78,21.83,0.23,胜
301300,远翔新材,0.4036,34.09,34.12,0.09,胜
300614,百川畅银,0.4036,10.89,10.82,-0.64,负
603477,巨星农牧,0.4036,13.8,13.88,0.58,胜
002315,焦点科技,0.4036,24.87,24.67,-0.8,负
603887,城地香江,0.4036,10.35,10.33,-0.19,负
688686,奥普特,0.4036,153.03,152.81,-0.14,负
600303,曙光股份,0.4034,2.69,2.67,-0.74,负
000869,张  裕Ａ,0.4034,16.67,16.76,0.54,胜
000525,红太阳,0.4034,4.28,4.27,-0.23,负
301323,新莱福,0.4034,99.28,99.71,0.43,胜
688596,正帆科技,0.4034,45.13,44.68,-1.0,负
002585,双星新材,0.4034,14.6,14.34,-1.78,负
603859,能科科技,0.4033,52.57,52.18,-0.74,负
600499,科达制造,0.4032,15.39,15.39,0.0,平
300148,天舟文化,0.403,3.3,3.28,-0.61,负
600865,百大集团,0.403,9.05,9.0,-0.55,负
600848,上海临港,0.403,7.9,7.85,-0.63,负
301391,卡莱特,0.4029,64.66,64.16,-0.77,负
000702,正虹科技,0.4028,5.34,5.29,-0.94,负
300771,智莱科技,0.4028,11.3,11.2,-0.88,负
002277,友阿股份,0.4028,6.0,5.98,-0.33,负
002410,广联达,0.4028,8.89,8.86,-0.34,负
002587,奥拓电子,0.4028,6.99,6.88,-1.57,负
300443,金雷股份,0.4027,22.77,22.76,-0.04,负
000698,ST沈化,0.4026,3.1,3.1,0.0,平
000952,广济药业,0.4026,6.01,6.02,0.17,胜
605198,安德利,0.4025,74.9,74.46,-0.59,负
688560,明冠新材,0.4025,13.39,13.64,1.87,胜
300879,大叶股份,0.4024,17.42,17.3,-0.69,负
002478,常宝股份,0.4024,7.02,6.99,-0.43,负
301190,善水科技,0.4023,17.79,17.72,-0.39,负
300752,隆利科技,0.4023,14.02,13.8,-1.57,负
688061,XD灿瑞科,0.4021,47.98,47.8,-0.38,负
603079,圣达生物,0.4021,12.52,12.4,-0.96,负
601801,皖新传媒,0.402,5.18,5.15,-0.58,负
600729,重百集团,0.402,19.38,19.3,-0.41,负
002883,*ST中设,0.4019,8.92,8.92,0.0,平
605177,东亚药业,0.4019,17.95,17.95,0.0,平
688314,康拓医疗,0.4019,37.12,37.12,0.0,平
603344,星德胜,0.4018,26.54,26.3,-0.9,负
002036,联创电子,0.4018,8.29,8.22,-0.84,负
605336,*ST帅电,0.4017,14.07,13.91,-1.14,负
603096,新经典,0.4015,14.44,14.4,-0.28,负
002163,海南发展,0.4015,9.05,9.02,-0.33,负
300685,艾德生物,0.4015,16.85,16.66,-1.13,负
002892,科力尔,0.4015,10.02,9.89,-1.3,负
300160,秀强股份,0.4014,4.45,4.44,-0.22,负
920395,朗鸿科技,0.4013,8.03,8.02,-0.12,负
002293,罗莱生活,0.4013,9.83,9.77,-0.61,负
688050,XD爱博医,0.4013,38.7,38.48,-0.57,负
301005,超捷股份,0.4012,99.36,97.72,-1.65,负
688372,伟测科技,0.4012,162.21,162.78,0.35,胜
002753,永东股份,0.4011,6.26,6.24,-0.32,负
600826,兰生股份,0.4011,9.41,9.36,-0.53,负
002952,亚世光电,0.4011,22.75,22.7,-0.22,负
300329,海伦钢琴,0.401,11.6,11.6,0.0,平
688258,卓易信息,0.401,130.17,128.1,-1.59,负
300472,*ST新元,0.4009,8.2,8.15,-0.61,负
600507,方大特钢,0.4009,4.11,4.08,-0.73,负
688586,江航装备,0.4008,12.06,12.03,-0.25,负
688518,联赢激光,0.4008,28.93,28.58,-1.21,负
600479,千金药业,0.4007,9.56,9.55,-0.1,负
301215,中汽股份,0.4007,5.27,5.21,-1.14,负
600828,茂业商业,0.4007,3.8,3.76,-1.05,负
600649,城投控股,0.4007,3.58,3.57,-0.28,负
603171,税友股份,0.4006,44.83,44.4,-0.96,负
605333,沪光股份,0.4005,18.03,18.0,-0.17,负
300492,华图山鼎,0.4005,36.06,36.16,0.28,胜
600416,湘电股份,0.4005,10.78,10.76,-0.19,负
601137,博威合金,0.4005,24.7,26.0,5.26,胜
603406,天富龙,0.4004,27.9,27.8,-0.36,负
300189,神农种业,0.4004,4.8,4.76,-0.83,负
600106,重庆路桥,0.4003,5.0,4.91,-1.8,负
600368,五洲交通,0.4002,3.51,3.53,0.57,胜
688137,近岸蛋白,0.4002,35.34,34.92,-1.19,负
300436,广生堂,0.4002,87.79,87.3,-0.56,负
600165,ST宁科,0.4001,2.73,2.71,-0.73,负
300965,恒宇信通,0.4001,45.66,45.19,-1.03,负
003010,若羽臣,0.4001,23.6,23.37,-0.97,负
600689,上海三毛,0.3999,10.66,10.67,0.09,胜
002255,海陆重工,0.3999,9.4,9.32,-0.85,负
300035,中科电气,0.3999,17.15,17.1,-0.29,负
603228,景旺电子,0.3999,76.59,75.51,-1.41,负
301656,联合动力,0.3998,18.55,18.44,-0.59,负
002575,群兴玩具,0.3998,5.9,5.86,-0.68,负
002647,仁东控股,0.3998,10.95,10.94,-0.09,负
300390,天华新能,0.3998,91.8,91.8,0.0,平
300795,米奥会展,0.3997,9.16,9.24,0.87,胜
688606,奥泰生物,0.3997,43.78,43.77,-0.02,负
000504,南华生物,0.3996,7.91,7.91,0.0,平
605123,派克新材,0.3996,99.1,98.19,-0.92,负
300706,阿石创,0.3996,75.91,73.0,-3.83,负
000156,华数传媒,0.3995,6.83,6.8,-0.44,负
600488,津药药业,0.3995,4.52,4.57,1.11,胜
601500,通用股份,0.3994,3.82,3.82,0.0,平
603396,金辰股份,0.3992,28.15,28.0,-0.53,负
301282,金禄电子,0.3992,29.04,28.82,-0.76,负
688775,影石创新,0.3992,143.35,143.01,-0.24,负
000710,贝瑞基因,0.3991,7.92,7.9,-0.25,负
605088,冠盛股份,0.3991,29.63,29.61,-0.07,负
600698,湖南天雁,0.3991,6.42,6.55,2.02,胜
002256,兆新股份,0.3991,4.02,3.99,-0.75,负
688401,路维光电,0.3991,80.5,79.8,-0.87,负
002399,海普瑞,0.399,8.88,8.85,-0.34,负
002660,茂硕电源,0.399,7.06,7.0,-0.85,负
301063,海锅股份,0.399,18.3,18.3,0.0,平
603387,基蛋生物,0.399,7.95,7.89,-0.75,负
300499,高澜股份,0.399,38.73,46.0,18.77,胜
000701,厦门信达,0.3989,4.96,4.94,-0.4,负
003032,传智教育,0.3989,5.8,5.76,-0.69,负
300536,农尚环境,0.3989,9.19,9.07,-1.31,负
688108,赛诺医疗,0.3989,19.46,19.46,0.0,平
600992,贵绳股份,0.3988,9.53,9.51,-0.21,负
300366,ST创意,0.3987,5.03,4.99,-0.8,负
688010,福光股份,0.3987,45.5,46.41,2.0,胜
301011,华立科技,0.3986,15.52,15.36,-1.03,负
301066,万事利,0.3986,12.79,12.77,-0.16,负
000990,诚志股份,0.3986,8.8,8.95,1.7,胜
300416,苏试试验,0.3986,19.44,19.37,-0.36,负
603048,浙江黎明,0.3985,19.17,19.17,0.0,平
002212,天融信,0.3985,6.19,6.18,-0.16,负
002066,瑞泰科技,0.3985,21.55,21.55,0.0,平
301505,苏州规划,0.3984,17.69,17.51,-1.02,负
300086,康芝药业,0.3984,6.03,6.1,1.16,胜
002758,浙农股份,0.3984,8.25,8.22,-0.36,负
601969,海南矿业,0.3984,9.09,9.09,0.0,平
601007,金陵饭店,0.3983,6.43,6.4,-0.47,负
600982,宁波能源,0.3983,5.22,5.22,0.0,平
601226,华电科工,0.3983,6.9,6.9,0.0,平
688595,芯海科技,0.3983,39.68,39.26,-1.06,负
002422,科伦药业,0.3983,36.65,36.22,-1.17,负
300829,金丹科技,0.3982,14.89,14.9,0.07,胜
002210,飞马国际,0.3982,2.31,2.32,0.43,胜
300289,利德曼,0.3981,5.71,5.71,0.0,平
002471,中超控股,0.398,6.66,6.64,-0.3,负
300177,中海达,0.3978,6.68,6.67,-0.15,负
003009,中天火箭,0.3978,59.89,58.41,-2.47,负
600408,安泰集团,0.3977,2.61,2.58,-1.15,负
600439,瑞贝卡,0.3977,2.16,2.15,-0.46,负
600858,银座股份,0.3977,4.71,4.67,-0.85,负
301390,经纬股份,0.3974,29.78,29.51,-0.91,负
002047,宝鹰股份,0.3972,4.34,4.38,0.92,胜
600028,中国石化,0.397,4.77,4.75,-0.42,负
688777,中控技术,0.397,124.02,122.03,-1.6,负
300100,双林股份,0.3969,30.2,30.08,-0.4,负
920571,国航远洋,0.3968,9.79,9.65,-1.43,负
301127,武汉天源,0.3968,16.98,17.0,0.12,胜
001322,箭牌家居,0.3967,5.83,5.79,-0.69,负
601339,百隆东方,0.3966,6.74,6.79,0.74,胜
605136,丽人丽妆,0.3966,7.84,7.8,-0.51,负
300493,润欣科技,0.3966,14.38,14.25,-0.9,负
603089,正裕工业,0.3965,9.38,9.28,-1.07,负
603319,美湖股份,0.3965,33.85,34.57,2.13,胜
002523,天桥起重,0.3964,3.24,3.21,-0.93,负
000514,渝 开 发,0.3963,3.93,3.92,-0.25,负
300415,伊之密,0.3963,20.18,20.1,-0.4,负
300534,陇神戎发,0.3962,7.36,7.3,-0.82,负
688288,鸿泉技术,0.3962,19.15,19.0,-0.78,负
002959,小熊电器,0.396,32.89,32.99,0.3,胜
688139,海尔生物,0.396,26.24,26.02,-0.84,负
603231,索宝蛋白,0.3958,15.05,14.97,-0.53,负
000877,天山股份,0.3958,3.94,3.9,-1.02,负
000912,泸天化,0.3958,3.48,3.47,-0.29,负
000596,古井贡酒,0.3957,82.54,81.97,-0.69,负
000096,广聚能源,0.3956,7.46,7.42,-0.54,负
300410,正业科技,0.3956,12.85,12.61,-1.87,负
300331,苏大维格,0.3956,68.16,67.8,-0.53,负
603053,成都燃气,0.3954,8.7,8.67,-0.34,负
001391,国货航,0.3954,4.41,4.39,-0.45,负
688722,同益中,0.3953,16.59,16.51,-0.48,负
000729,燕京啤酒,0.3953,10.28,10.26,-0.19,负
000528,柳    工,0.3953,8.13,8.06,-0.86,负
301175,中科环保,0.3953,5.22,5.16,-1.15,负
920178,锐翔智能,0.3953,155.1,158.6,2.26,胜
002788,鹭燕医药,0.3952,10.89,10.86,-0.28,负
002307,北新路桥,0.3952,3.61,3.58,-0.83,负
688658,悦康药业,0.3952,13.08,12.98,-0.76,负
002528,*ST英飞,0.3951,4.54,4.51,-0.66,负
301270,汉仪股份,0.395,28.82,28.53,-1.01,负
002390,信邦制药,0.395,2.77,2.75,-0.72,负
603222,济民健康,0.395,7.89,8.04,1.9,胜
000555,神州信息,0.395,11.47,11.55,0.7,胜
002429,兆驰股份,0.395,11.57,11.45,-1.04,负
600017,日照港,0.3949,2.6,2.62,0.77,胜
600616,金枫酒业,0.3949,4.08,4.08,0.0,平
600640,国脉文化,0.3949,10.75,10.67,-0.74,负
603528,多伦科技,0.3949,6.46,6.56,1.55,胜
301357,北方长龙,0.3947,84.22,84.31,0.11,胜
002092,中泰化学,0.3946,4.19,4.16,-0.72,负
601916,浙商银行,0.3946,3.01,3.01,0.0,平
002223,鱼跃医疗,0.3945,25.17,25.02,-0.6,负
688819,天能股份,0.3944,24.01,23.84,-0.71,负
920873,中设咨询,0.3943,7.54,7.5,-0.53,负
002535,林州重机,0.3943,2.37,2.36,-0.42,负
603507,振江股份,0.3943,37.65,37.67,0.05,胜
002109,ST兴化,0.3942,2.47,2.45,-0.81,负
601118,海南橡胶,0.3942,5.72,5.7,-0.35,负
002958,青农商行,0.3941,2.84,2.83,-0.35,负
603210,泰鸿万立,0.3941,13.0,13.23,1.77,胜
002829,星网宇达,0.3941,18.66,18.56,-0.54,负
002274,华昌化工,0.3941,5.06,5.01,-0.99,负
000625,长安汽车,0.3941,7.36,7.3,-0.82,负
688015,交控科技,0.394,16.59,16.6,0.06,胜
920036,觅睿科技,0.394,41.5,41.05,-1.08,负
688206,概伦电子,0.394,37.03,37.0,-0.08,负
688755,汉邦科技,0.3939,25.21,25.25,0.16,胜
600258,首旅酒店,0.3937,11.72,11.63,-0.77,负
601222,林洋能源,0.3937,5.85,5.83,-0.34,负
000731,四川美丰,0.3936,5.64,5.59,-0.89,负
688459,哈铁科技,0.3935,8.09,8.16,0.87,胜
000007,全新好,0.3935,13.19,13.18,-0.08,负
603628,清源股份,0.3934,9.94,9.94,0.0,平
603257,中国瑞林,0.3932,69.0,68.31,-1.0,负
002984,森麒麟,0.3932,14.41,14.3,-0.76,负
600361,创新新材,0.3932,4.14,4.14,0.0,平
688613,奥精医疗,0.3931,15.29,15.15,-0.92,负
002935,天奥电子,0.393,21.5,21.3,-0.93,负
603086,先达股份,0.3929,5.64,5.64,0.0,平
600033,福建高速,0.3929,3.45,3.45,0.0,平
300232,洲明科技,0.3929,5.82,5.76,-1.03,负
605369,拱东医疗,0.3928,15.4,15.4,0.0,平
603998,方盛制药,0.3927,9.22,9.2,-0.22,负
603305,旭升集团,0.3926,13.49,13.51,0.15,胜
300613,富瀚微,0.3926,68.62,67.71,-1.33,负
688238,和元生物,0.3925,5.4,5.38,-0.37,负
001203,大中矿业,0.3925,32.85,32.3,-1.67,负
000821,ST京机,0.3925,8.25,8.18,-0.85,负
688025,杰普特,0.3925,442.67,439.0,-0.83,负
001323,慕思股份,0.3922,17.78,17.66,-0.67,负
300500,启迪设计,0.3921,9.69,9.84,1.55,胜
300529,健帆生物,0.3921,15.64,15.49,-0.96,负
600967,内蒙一机,0.3921,11.85,11.85,0.0,平
688599,天合光能,0.3921,14.63,14.48,-1.03,负
300979,华利集团,0.392,31.22,31.22,0.0,平
002722,物产金轮,0.3919,12.74,12.75,0.08,胜
605599,菜百股份,0.3918,14.57,14.57,0.0,平
300937,药易购,0.3917,20.77,21.44,3.23,胜
300721,怡达股份,0.3917,28.46,29.28,2.88,胜
688553,汇宇制药-W,0.3917,10.81,10.82,0.09,胜
601939,建设银行,0.3917,9.94,9.94,0.0,平
920351,华光源海,0.3916,13.2,13.33,0.98,胜
301069,凯盛新材,0.3916,22.52,22.33,-0.84,负
300129,泰胜风能,0.3916,9.22,9.18,-0.43,负
603922,ST金鸿顺,0.3915,15.66,15.76,0.64,胜
601599,浙文影业,0.3915,3.03,2.99,-1.32,负
300698,万马科技,0.3915,30.48,30.29,-0.62,负
000792,盐湖股份,0.3915,30.69,30.7,0.03,胜
600771,广誉远,0.3914,13.45,13.4,-0.37,负
300147,*ST香雪,0.3914,9.45,9.45,0.0,平
603662,柯力传感,0.3914,69.6,68.54,-1.52,负
920639,晨光电缆,0.3913,6.76,6.74,-0.3,负
301158,德石股份,0.3913,14.93,14.72,-1.41,负
002264,新 华 都,0.3913,5.98,6.0,0.33,胜
002313,日海智能,0.3912,7.97,8.0,0.38,胜
603158,腾龙股份,0.3912,12.61,12.88,2.14,胜
600073,光明肉业,0.3911,4.84,4.82,-0.41,负
301498,乖宝宠物,0.3908,41.12,40.9,-0.54,负
601163,三角轮胎,0.3908,13.08,13.08,0.0,平
002667,*ST威领,0.3907,13.9,13.21,-4.96,负
600243,*ST海华,0.3907,3.63,3.6,-0.83,负
002694,*ST顾地,0.3905,2.22,2.2,-0.9,负
603869,ST智知,0.3905,8.64,8.46,-2.08,负
000825,太钢不锈,0.3905,3.76,3.73,-0.8,负
603195,公牛集团,0.3905,39.47,39.28,-0.48,负
605499,东鹏饮料,0.3904,120.63,118.98,-1.37,负
001286,陕西能源,0.3904,11.21,11.13,-0.71,负
002169,智光电气,0.3904,14.26,14.22,-0.28,负
603557,*ST起步,0.3902,4.58,4.71,2.84,胜
002337,赛象科技,0.3902,4.81,4.76,-1.04,负
603639,海利尔,0.3902,10.44,10.4,-0.38,负
002643,万润股份,0.3902,17.81,17.77,-0.22,负
605162,新中港,0.39,8.54,8.48,-0.7,负
603183,建研院,0.3899,3.67,3.66,-0.27,负
920019,铜冠矿建,0.3899,19.8,19.5,-1.52,负
603039,泛微网络,0.3899,38.18,37.96,-0.58,负
920476,海能技术,0.3898,19.1,19.24,0.73,胜
300306,远方信息,0.3898,10.25,10.18,-0.68,负
600262,北方股份,0.3898,21.72,21.55,-0.78,负
300815,玉禾田,0.3898,18.52,18.37,-0.81,负
603038,华立股份,0.3897,15.36,15.32,-0.26,负
600348,华阳股份,0.3897,8.36,8.36,0.0,平
688480,赛恩斯,0.3897,98.89,98.9,0.01,胜
002240,盛新锂能,0.3897,46.98,46.01,-2.06,负
000543,皖能电力,0.3896,8.05,8.04,-0.12,负
601369,陕鼓动力,0.3895,8.82,8.82,0.0,平
300300,海峡创新,0.3895,8.46,8.34,-1.42,负
300908,仲景食品,0.3894,23.07,22.87,-0.87,负
601607,上海医药,0.3894,15.96,15.9,-0.38,负
300393,中来股份,0.3894,8.03,8.0,-0.37,负
301599,理奇智能,0.3894,48.65,48.02,-1.29,负
300234,开尔新材,0.3894,10.9,10.84,-0.55,负
002599,盛通股份,0.3893,5.53,5.49,-0.72,负
300768,迪普科技,0.3892,14.7,14.71,0.07,胜
603843,*ST正平,0.3892,8.76,8.62,-1.6,负
002457,青龙管业,0.3892,13.3,13.09,-1.58,负
300149,睿智医药,0.3891,7.62,7.57,-0.66,负
300101,振芯科技,0.3891,15.96,15.96,0.0,平
920190,雷神科技,0.389,24.49,24.5,0.04,胜
002248,华东数控,0.389,9.63,9.6,-0.31,负
000615,*ST美谷,0.3889,3.3,3.28,-0.61,负
002868,绿康生化,0.3889,24.5,24.99,2.0,胜
300539,横河精密,0.3886,21.8,21.8,0.0,平
603767,中马传动,0.3885,15.33,15.33,0.0,平
002009,天奇股份,0.3885,20.52,20.54,0.1,胜
920924,广脉科技,0.3884,16.66,16.81,0.9,胜
688225,亚信安全,0.3884,13.46,13.27,-1.41,负
600757,长江传媒,0.3884,7.56,7.54,-0.26,负
603273,天元智能,0.3883,13.93,13.92,-0.07,负
600803,新奥股份,0.3882,16.43,16.39,-0.24,负
002178,延华智能,0.3882,4.95,4.88,-1.41,负
600223,福瑞达,0.3881,5.26,5.22,-0.76,负
002001,新 和 成,0.388,29.45,29.42,-0.1,负
688189,ST南新,0.3879,6.1,6.11,0.16,胜
002196,方正电机,0.3878,12.68,12.94,2.05,胜
300512,中亚股份,0.3877,7.33,7.33,0.0,平
300824,北鼎股份,0.3877,7.77,7.62,-1.93,负
301277,新天地,0.3876,9.03,8.9,-1.44,负
920029,开发科技,0.3876,35.6,35.5,-0.28,负
603567,珍宝岛,0.3874,4.96,5.0,0.81,胜
605033,美邦股份,0.3873,18.26,18.28,0.11,胜
600581,*ST八钢,0.3873,2.39,2.37,-0.84,负
002382,蓝帆医疗,0.3873,5.36,5.35,-0.19,负
300358,楚天科技,0.3873,7.97,7.94,-0.38,负
920857,泓禧科技,0.3872,15.97,15.97,0.0,平
688031,星环科技-U,0.3872,124.06,121.28,-2.24,负
002472,双环传动,0.3872,42.11,41.5,-1.45,负
600859,王府井,0.387,9.97,9.93,-0.4,负
000978,桂林旅游,0.3869,5.55,5.52,-0.54,负
603352,至信股份,0.3868,27.87,27.74,-0.47,负
688300,联瑞新材,0.3868,272.54,269.25,-1.21,负
600210,紫江企业,0.3867,6.57,6.55,-0.3,负
605339,南侨食品,0.3866,12.57,12.48,-0.72,负
600149,廊坊发展,0.3866,4.79,4.75,-0.84,负
000153,丰原药业,0.3865,5.27,5.24,-0.57,负
000927,中国铁物,0.3864,2.43,2.43,0.0,平
002880,卫光生物,0.3864,21.64,21.52,-0.55,负
600521,华海药业,0.3864,14.29,14.32,0.21,胜
600821,金开新能,0.3864,6.46,6.41,-0.77,负
300990,同飞股份,0.3864,100.21,103.88,3.66,胜
301278,快可电子,0.3863,31.64,31.41,-0.73,负
688176,亚虹医药-U,0.3863,9.99,9.9,-0.9,负
688630,芯碁微装,0.3863,488.0,485.55,-0.5,负
300482,万孚生物,0.3862,19.05,18.86,-1.0,负
600900,长江电力,0.3861,26.94,26.93,-0.04,负
000893,亚钾国际,0.3861,44.31,44.31,0.0,平
301566,达利凯普,0.386,39.58,39.11,-1.19,负
002551,尚荣医疗,0.3859,2.83,2.83,0.0,平
002434,万里扬,0.3859,6.64,6.58,-0.9,负
603009,北特科技,0.3858,40.74,40.3,-1.08,负
300276,三丰智能,0.3858,7.65,7.55,-1.31,负
301296,新巨丰,0.3855,6.32,6.31,-0.16,负
603028,赛福天,0.3855,7.32,7.33,0.14,胜
920152,昆工科技,0.3855,18.44,18.39,-0.27,负
301228,实朴检测,0.3855,75.9,75.64,-0.34,负
002560,通达股份,0.3855,8.25,8.27,0.24,胜
002115,三维通信,0.3855,11.73,11.68,-0.43,负
600745,*ST闻泰,0.3855,16.28,16.07,-1.29,负
603208,江山欧派,0.3854,11.08,11.1,0.18,胜
002947,恒铭达,0.3854,85.88,94.47,10.0,胜
603095,越剑智能,0.3853,16.0,15.85,-0.94,负
001208,华菱线缆,0.3851,15.2,15.03,-1.12,负
600053,*ST九鼎,0.385,8.19,8.17,-0.24,负
301207,华兰疫苗,0.385,16.31,16.13,-1.1,负
601065,江盐集团,0.385,7.14,7.11,-0.42,负
301131,聚赛龙,0.3849,35.05,34.9,-0.43,负
300172,中电环保,0.3849,4.38,4.34,-0.91,负
600877,电科芯片,0.3849,13.82,13.72,-0.72,负
002592,ST八菱,0.3848,6.18,6.26,1.29,胜
603565,中谷物流,0.3848,10.4,10.46,0.58,胜
000796,凯撒旅业,0.3847,4.12,4.09,-0.73,负
688147,微导纳米,0.3847,109.11,109.0,-0.1,负
002133,广宇集团,0.3846,2.6,2.58,-0.77,负
600480,凌云股份,0.3846,9.43,9.43,0.0,平
600508,上海能源,0.3845,8.17,8.15,-0.24,负
301603,乔锋智能,0.3845,132.0,132.08,0.06,胜
603728,鸣志电器,0.3845,60.3,59.58,-1.19,负
000628,高新发展,0.3844,51.1,50.9,-0.39,负
603212,赛伍技术,0.3844,13.03,13.06,0.23,胜
688425,铁建重工,0.3843,4.29,4.28,-0.23,负
300414,中光防雷,0.3843,11.76,11.75,-0.09,负
600873,梅花生物,0.3843,8.25,8.2,-0.61,负
300201,海伦哲,0.3842,19.19,19.0,-0.99,负
301280,珠城科技,0.3841,51.19,50.81,-0.74,负
002489,浙江永强,0.3841,2.94,2.91,-1.02,负
301267,华厦眼科,0.384,16.3,16.25,-0.31,负
601107,四川成渝,0.3838,5.2,5.2,0.0,平
600867,通化东宝,0.3837,7.42,7.43,0.13,胜
301008,宏昌科技,0.3837,24.25,24.18,-0.29,负
300350,华鹏飞,0.3836,4.2,4.18,-0.48,负
920096,嘉晨智能,0.3836,54.35,54.46,0.2,胜
300705,九典制药,0.3836,10.16,10.11,-0.49,负
605268,王力安防,0.3835,9.54,9.51,-0.31,负
300094,国联水产,0.3834,2.66,2.63,-1.13,负
600009,上海机场,0.3833,23.34,23.33,-0.04,负
300400,劲拓股份,0.3832,42.22,42.1,-0.28,负
605003,众望布艺,0.3831,22.27,22.17,-0.45,负
301522,上大股份,0.3831,28.06,28.0,-0.21,负
002412,汉森制药,0.383,5.89,5.84,-0.85,负
002007,华兰生物,0.383,12.65,12.6,-0.4,负
601003,柳钢股份,0.3829,3.57,3.56,-0.28,负
000591,太阳能,0.3829,4.78,4.77,-0.21,负
603060,国检集团,0.3828,6.74,6.69,-0.74,负
300729,乐歌股份,0.3827,10.32,10.26,-0.58,负
300925,法本信息,0.3826,17.44,17.27,-0.97,负
688208,道通科技,0.3823,26.71,26.71,0.0,平
301059,金三江,0.3822,11.93,11.88,-0.42,负
000705,浙江震元,0.3821,6.32,6.3,-0.32,负
301512,智信精密,0.382,55.75,54.7,-1.88,负
601100,恒立液压,0.3819,115.11,115.11,0.0,平
301216,万凯新材,0.3818,24.75,24.82,0.28,胜
300109,新开源,0.3817,18.61,15.66,-15.85,负
000786,北新建材,0.3817,19.51,19.52,0.05,胜
920208,青矩技术,0.3816,13.86,13.8,-0.43,负
600778,友好集团,0.3816,5.51,5.51,0.0,平
603280,南方路机,0.3816,27.28,27.55,0.99,胜
603194,中力股份,0.3814,37.4,37.35,-0.13,负
300461,田中精机,0.3814,40.6,40.61,0.02,胜
603677,奇精机械,0.3813,13.6,13.59,-0.07,负
300746,汉嘉数智,0.3813,11.0,10.98,-0.18,负
300359,全通教育,0.3813,3.78,3.78,0.0,平
002010,传化智联,0.3813,4.89,4.85,-0.82,负
002490,山东墨龙,0.3813,7.11,7.01,-1.41,负
920892,广咨国际,0.3811,12.36,12.5,1.13,胜
605300,佳禾食品,0.3811,8.61,8.68,0.81,胜
300258,精锻科技,0.3811,12.11,12.02,-0.74,负
300188,国投智能,0.3811,10.28,10.21,-0.68,负
000975,山金国际,0.3811,21.28,21.0,-1.32,负
600502,安徽建工,0.381,4.54,4.51,-0.66,负
301091,深城交,0.381,17.26,17.11,-0.87,负
688698,伟创电气,0.381,56.95,57.32,0.65,胜
603520,司太立,0.3809,9.3,9.31,0.11,胜
002616,长青集团,0.3808,4.61,4.58,-0.65,负
600354,敦煌种业,0.3808,5.09,5.06,-0.59,负
000683,博源化工,0.3808,6.53,6.5,-0.46,负
300516,久之洋,0.3807,35.23,34.61,-1.76,负
300292,吴通控股,0.3806,6.46,6.35,-1.7,负
000719,中原传媒,0.3804,11.63,11.6,-0.26,负
002366,融发核电,0.3804,5.9,6.15,4.24,胜
603682,锦和商管,0.3804,7.26,7.19,-0.96,负
001395,亚联机械,0.3803,24.88,24.8,-0.32,负
600604,市北高新,0.3803,4.14,4.12,-0.48,负
600493,凤竹纺织,0.3803,5.8,5.76,-0.69,负
601988,中国银行,0.3803,5.94,5.94,0.0,平
300612,宣亚国际,0.3802,12.14,12.01,-1.07,负
601015,陕西黑猫,0.3801,3.14,3.12,-0.64,负
600855,航天长峰,0.3801,14.53,14.4,-0.89,负
600125,铁龙物流,0.38,5.4,5.38,-0.37,负
301032,新柴股份,0.3799,10.35,10.33,-0.19,负
002799,环球印务,0.3799,6.61,6.57,-0.61,负
600753,ST海钦,0.3799,12.05,12.08,0.25,胜
600081,东风科技,0.3799,9.89,9.88,-0.1,负
000548,湖南投资,0.3799,4.36,4.34,-0.46,负
000408,藏格矿业,0.3799,78.96,78.89,-0.09,负
300876,蒙泰高新,0.3798,16.37,16.32,-0.31,负
603370,华新精科,0.3797,41.5,41.48,-0.05,负
