代码,名称,综合得分,选股日价格,次日开盘价,次日收益%,胜负
603697,有友食品,0.4826,10.99,11.04,0.45,胜
688615,合合信息,0.4826,117.96,117.4,-0.47,负
000701,厦门信达,0.4824,5.02,5.02,0.0,平
688137,近岸蛋白,0.4823,36.8,35.7,-2.99,负
001237,惠康科技,0.4823,64.24,64.0,-0.37,负
002716,湖南白银,0.4823,8.66,8.66,0.0,平
688058,宝兰德,0.4822,23.27,22.92,-1.5,负
002843,泰嘉股份,0.4822,21.14,20.96,-0.85,负
301216,万凯新材,0.4821,24.24,24.4,0.66,胜
603458,勘设股份,0.4821,14.56,14.5,-0.41,负
000488,ST晨鸣,0.4821,2.08,2.07,-0.48,负
301185,鸥玛软件,0.4821,16.15,16.17,0.12,胜
000983,山西焦煤,0.4821,6.55,6.58,0.46,胜
601963,重庆银行,0.482,11.12,11.18,0.54,胜
000953,中哲精化,0.482,5.74,5.71,-0.52,负
600682,南京新百,0.482,5.93,5.89,-0.67,负
688229,博睿数据,0.4819,82.8,83.67,1.05,胜
688206,概伦电子,0.4819,36.97,36.88,-0.24,负
600689,上海三毛,0.4818,10.89,10.89,0.0,平
603330,天洋新材,0.4817,8.3,8.12,-2.17,负
002722,物产金轮,0.4817,12.82,12.82,0.0,平
603109,神驰机电,0.4817,17.78,17.78,0.0,平
301592,六九一二,0.4816,108.1,107.0,-1.02,负
300804,广康生化,0.4816,36.1,36.02,-0.22,负
300824,北鼎股份,0.4816,7.82,7.82,0.0,平
301322,绿通科技,0.4816,57.0,56.0,-1.75,负
002264,新 华 都,0.4815,6.1,6.08,-0.33,负
688691,灿芯股份,0.4814,101.55,100.25,-1.28,负
301638,南网数字,0.4814,25.07,24.75,-1.28,负
300461,田中精机,0.4813,45.95,45.63,-0.7,负
301195,北路智控,0.4813,31.65,31.25,-1.26,负
000505,京粮控股,0.4813,5.41,5.38,-0.55,负
300437,清水源,0.4813,12.69,12.41,-2.21,负
920050,爱舍伦,0.4812,28.3,28.3,0.0,平
603711,香飘飘,0.4812,12.55,12.3,-1.99,负
002012,凯恩股份,0.4812,7.09,6.98,-1.55,负
002926,华西证券,0.4812,8.44,8.4,-0.47,负
002901,大博医疗,0.4811,42.05,42.45,0.95,胜
300278,华昌达,0.4811,4.21,4.21,0.0,平
301076,新瀚新材,0.481,28.51,28.49,-0.07,负
301226,祥明智能,0.4809,34.45,33.99,-1.34,负
301535,浙江华远,0.4809,14.3,14.14,-1.12,负
001219,青岛食品,0.4809,12.46,12.47,0.08,胜
002958,青农商行,0.4808,2.88,2.88,0.0,平
002327,富安娜,0.4808,6.4,6.4,0.0,平
002363,隆基机械,0.4808,6.59,6.58,-0.15,负
605033,美邦股份,0.4808,18.47,18.46,-0.05,负
603009,北特科技,0.4807,42.4,42.14,-0.61,负
601918,新集能源,0.4807,9.01,9.07,0.67,胜
603116,红蜻蜓,0.4807,6.7,6.59,-1.64,负
600073,光明肉业,0.4807,4.91,4.96,1.02,胜
301520,万邦医药,0.4807,25.41,25.41,0.0,平
603860,中公高科,0.4807,26.13,26.26,0.5,胜
920029,开发科技,0.4807,35.38,35.65,0.76,胜
000421,南京公用,0.4807,5.38,5.38,0.0,平
300890,翔丰华,0.4807,34.99,34.8,-0.54,负
600711,盛屯矿业,0.4807,12.09,11.99,-0.83,负
688607,康众医疗,0.4806,52.48,52.73,0.48,胜
601579,会稽山,0.4806,15.17,15.2,0.2,胜
600975,新五丰,0.4805,4.52,4.5,-0.44,负
301048,金鹰重工,0.4804,9.21,9.23,0.22,胜
600495,晋西车轴,0.4803,3.74,3.74,0.0,平
920656,海昇药业,0.4803,14.32,14.32,0.0,平
301024,霍普股份,0.4803,44.83,44.29,-1.2,负
605169,洪通燃气,0.4803,9.89,9.69,-2.02,负
300101,振芯科技,0.4802,15.92,16.06,0.88,胜
000014,沙河股份,0.4802,10.16,10.16,0.0,平
300536,农尚环境,0.4802,9.47,9.39,-0.84,负
688148,芳源股份,0.4802,9.04,9.1,0.66,胜
300024,机器人,0.4802,16.79,16.66,-0.77,负
603558,健盛集团,0.4801,11.39,11.33,-0.53,负
688175,高凌信息,0.48,25.75,26.21,1.79,胜
601528,瑞丰银行,0.48,4.7,4.74,0.85,胜
920166,海圣医疗,0.4799,22.96,22.96,0.0,平
002957,科瑞技术,0.4799,54.93,54.43,-0.91,负
000607,华媒控股,0.4798,3.36,3.34,-0.6,负
000661,长春高新,0.4796,65.68,66.0,0.49,胜
301439,泓淋电力,0.4796,17.7,17.6,-0.56,负
600099,林海股份,0.4796,8.81,8.88,0.79,胜
600258,首旅酒店,0.4796,11.74,11.83,0.77,胜
688543,国科军工,0.4796,39.2,39.11,-0.23,负
300133,华策影视,0.4796,7.54,7.54,0.0,平
300401,花园生物,0.4796,20.85,20.45,-1.92,负
301128,强瑞技术,0.4796,156.68,155.24,-0.92,负
000990,诚志股份,0.4795,8.83,8.8,-0.34,负
300134,大富科技,0.4793,9.88,9.88,0.0,平
000833,粤桂股份,0.4793,24.8,24.54,-1.05,负
002428,云南锗业,0.4793,111.9,109.06,-2.54,负
002211,ST宏达,0.4792,3.87,3.9,0.78,胜
688161,威高骨科,0.4792,22.3,22.31,0.04,胜
688067,爱威科技,0.4792,22.13,22.62,2.21,胜
300729,乐歌股份,0.4792,10.3,10.32,0.19,胜
688697,纽威数控,0.4792,14.07,14.0,-0.5,负
920208,青矩技术,0.4791,13.75,13.73,-0.15,负
920471,美邦科技,0.4791,12.95,12.81,-1.08,负
300789,唐源电气,0.4791,19.01,18.89,-0.63,负
301389,隆扬电子,0.4791,95.08,95.45,0.39,胜
002031,巨轮智能,0.479,6.08,6.05,-0.49,负
601311,骆驼股份,0.479,8.09,8.14,0.62,胜
300959,线上线下,0.479,155.29,155.39,0.06,胜
600351,亚宝药业,0.4789,6.12,6.08,-0.65,负
002354,天娱数科,0.4789,8.11,8.21,1.23,胜
605268,王力安防,0.4788,9.77,9.69,-0.82,负
920263,中航泰达,0.4788,8.22,8.21,-0.12,负
000837,秦川机床,0.4787,11.93,11.93,0.0,平
300893,松原安全,0.4787,17.57,17.57,0.0,平
000968,蓝焰控股,0.4787,6.67,6.67,0.0,平
603233,大参林,0.4787,15.99,15.91,-0.5,负
688719,爱科赛博,0.4787,82.12,81.0,-1.36,负
300242,佳云科技,0.4787,4.86,4.83,-0.62,负
688218,江苏北人,0.4787,52.26,52.29,0.06,胜
002362,汉王科技,0.4787,16.85,16.73,-0.71,负
603937,丽岛新材,0.4786,13.72,13.65,-0.51,负
600468,百利电气,0.4786,5.72,5.68,-0.7,负
002011,盾安环境,0.4785,10.45,10.45,0.0,平
920159,农大科技,0.4784,31.04,30.93,-0.35,负
002032,苏 泊 尔,0.4783,41.15,41.52,0.9,胜
000950,重药控股,0.4783,5.27,5.27,0.0,平
603979,金诚信,0.4783,69.71,69.33,-0.55,负
002069,獐子岛,0.4782,3.2,3.2,0.0,平
603825,ST华扬,0.4782,6.77,6.68,-1.33,负
000530,冰山冷热,0.4782,5.55,5.42,-2.34,负
002703,浙江世宝,0.4781,15.65,15.97,2.04,胜
000042,中洲控股,0.4781,9.9,10.03,1.31,胜
300030,阳普医疗,0.478,6.48,6.48,0.0,平
920033,康普化学,0.478,16.13,16.09,-0.25,负
603289,泰瑞机器,0.478,8.87,8.8,-0.79,负
000409,云鼎科技,0.4779,8.83,8.84,0.11,胜
603050,科林电气,0.4778,19.11,19.06,-0.26,负
301429,森泰股份,0.4778,17.44,17.4,-0.23,负
002677,浙江美大,0.4778,6.14,6.18,0.65,胜
603616,韩建河山,0.4778,6.61,6.5,-1.66,负
300245,ST天玑,0.4776,5.97,5.93,-0.67,负
301357,北方长龙,0.4776,82.94,82.82,-0.14,负
601658,邮储银行,0.4775,5.06,5.05,-0.2,负
300845,捷安高科,0.4775,13.57,13.57,0.0,平
600939,重庆建工,0.4774,2.53,2.52,-0.4,负
920101,DR志高机,0.4774,20.94,21.09,0.72,胜
920242,建邦科技,0.4774,15.71,15.78,0.45,胜
000637,茂化实华,0.4774,3.88,3.88,0.0,平
603615,茶花股份,0.4774,17.53,17.17,-2.05,负
301288,清研环境,0.4773,20.03,20.15,0.6,胜
600009,上海机场,0.4773,22.96,22.96,0.0,平
600475,华光环能,0.4772,15.14,14.84,-1.98,负
301388,欣灵电气,0.4772,25.88,25.91,0.12,胜
920190,雷神科技,0.4772,25.1,24.8,-1.2,负
688305,科德数控,0.4772,66.35,65.76,-0.89,负
600765,中航重机,0.4772,13.66,13.63,-0.22,负
000955,欣龙控股,0.4771,5.05,4.99,-1.19,负
301125,腾亚精工,0.4771,15.14,15.2,0.4,胜
603926,铁流股份,0.4771,18.74,18.74,0.0,平
600284,浦东建设,0.4771,5.29,5.26,-0.57,负
000533,顺钠股份,0.4771,10.38,10.3,-0.77,负
688020,方邦股份,0.4771,229.61,229.0,-0.27,负
000415,渤海租赁,0.477,4.34,4.34,0.0,平
300755,华致酒行,0.477,13.47,13.4,-0.52,负
600725,云维股份,0.477,3.41,3.42,0.29,胜
301531,春光集团,0.477,70.34,70.03,-0.44,负
600208,衢州发展,0.477,3.04,3.04,0.0,平
600561,江西长运,0.4769,5.55,5.6,0.9,胜
920706,铁拓机械,0.4769,19.16,19.2,0.21,胜
603610,麒盛科技,0.4769,18.97,18.8,-0.9,负
600882,妙可蓝多,0.4769,17.78,17.9,0.67,胜
002683,广东宏大,0.4768,29.29,29.1,-0.65,负
603293,埃泰克,0.4768,41.53,41.6,0.17,胜
003007,直真科技,0.4768,39.45,39.0,-1.14,负
300664,鹏鹞环保,0.4767,4.59,4.59,0.0,平
920039,国义招标,0.4767,8.42,8.4,-0.24,负
002425,凯撒文化,0.4767,2.81,2.81,0.0,平
688602,康鹏科技,0.4767,7.64,7.6,-0.52,负
000758,中色股份,0.4767,7.15,7.17,0.28,胜
301370,国科恒泰,0.4766,8.82,8.82,0.0,平
300340,科恒股份,0.4766,10.15,10.1,-0.49,负
002150,正泰电源,0.4766,25.45,25.14,-1.22,负
605369,拱东医疗,0.4765,16.94,17.84,5.31,胜
600288,大恒科技,0.4765,13.12,13.18,0.46,胜
301175,中科环保,0.4765,5.19,5.2,0.19,胜
300539,横河精密,0.4765,21.9,21.83,-0.32,负
300892,品渥食品,0.4764,21.1,21.18,0.38,胜
600968,海油发展,0.4764,3.79,3.78,-0.26,负
000555,神州信息,0.4762,11.49,11.58,0.78,胜
601939,建设银行,0.4761,10.07,10.09,0.2,胜
603899,晨光股份,0.4761,21.4,21.36,-0.19,负
000419,通程控股,0.4761,4.92,4.89,-0.61,负
688787,海天瑞声,0.4761,148.48,147.98,-0.34,负
002882,金龙羽,0.4759,21.16,21.24,0.38,胜
688737,中自科技,0.4759,25.88,25.57,-1.2,负
002733,雄韬股份,0.4759,33.06,32.9,-0.48,负
603587,地素时尚,0.4758,11.79,11.77,-0.17,负
920429,康比特,0.4758,10.6,10.52,-0.75,负
002085,万丰奥威,0.4758,12.3,12.39,0.73,胜
603105,芯能科技,0.4757,7.45,7.44,-0.13,负
688365,光云科技,0.4757,17.44,17.5,0.34,胜
300523,辰安科技,0.4756,19.72,19.77,0.25,胜
300805,电声股份,0.4756,7.96,7.91,-0.63,负
300940,南极光,0.4755,16.27,16.24,-0.18,负
603667,五洲新春,0.4755,63.51,65.61,3.31,胜
000543,皖能电力,0.4754,8.03,8.03,0.0,平
600731,湖南海利,0.4753,5.49,5.45,-0.73,负
603192,汇得科技,0.4753,18.33,18.49,0.87,胜
688722,同益中,0.4753,16.41,16.45,0.24,胜
600728,佳都科技,0.4753,4.59,4.61,0.44,胜
601789,宁波建工,0.4752,4.39,4.39,0.0,平
603306,华懋科技,0.4751,108.89,109.52,0.58,胜
601068,中铝国际,0.475,4.68,4.68,0.0,平
300682,朗新科技,0.4749,10.97,10.92,-0.46,负
300889,爱克股份,0.4749,24.67,24.01,-2.68,负
600602,云赛智联,0.4749,17.75,17.6,-0.85,负
688088,虹软科技,0.4748,36.87,36.8,-0.19,负
920200,振宏股份,0.4746,39.03,39.18,0.38,胜
920396,常辅股份,0.4746,23.01,23.1,0.39,胜
688526,科前生物,0.4746,12.38,12.42,0.32,胜
920720,吉冈精密,0.4746,10.9,10.73,-1.56,负
600169,ST太重,0.4746,2.05,2.04,-0.49,负
600990,四创电子,0.4746,18.38,18.33,-0.27,负
600749,西藏旅游,0.4746,14.86,14.79,-0.47,负
000560,我爱我家,0.4746,2.21,2.19,-0.9,负
920278,鹿得医疗,0.4745,6.48,6.48,0.0,平
000532,华金资本,0.4745,11.82,11.81,-0.08,负
600927,永安期货,0.4744,13.4,13.53,0.97,胜
300856,科思股份,0.4744,11.28,11.28,0.0,平
603049,中策橡胶,0.4744,44.29,44.16,-0.29,负
002001,新 和 成,0.4743,29.75,29.76,0.03,胜
605116,奥锐特,0.4743,19.87,20.08,1.06,胜
688182,灿勤科技,0.4742,44.15,43.91,-0.54,负
301658,首航新能,0.4741,28.24,28.24,0.0,平
301281,科源制药,0.4741,48.45,49.1,1.34,胜
600117,西宁特钢,0.474,2.19,2.2,0.46,胜
001289,龙源电力,0.474,16.51,16.52,0.06,胜
000823,超声电子,0.474,21.38,20.54,-3.93,负
300352,ST信源,0.4739,3.0,3.01,0.33,胜
603677,奇精机械,0.4739,14.09,13.96,-0.92,负
300395,菲利华,0.4739,127.35,127.51,0.13,胜
301065,本立科技,0.4738,19.1,19.12,0.1,胜
603506,南都物业,0.4738,10.35,10.3,-0.48,负
301228,实朴检测,0.4737,75.1,73.66,-1.92,负
300937,药易购,0.4737,21.13,21.12,-0.05,负
920012,创达新材,0.4737,70.24,68.9,-1.91,负
301408,华人健康,0.4736,15.89,15.77,-0.76,负
920703,广厦环能,0.4736,10.75,10.65,-0.93,负
920198,微创光电,0.4736,7.72,7.63,-1.17,负
001299,美能能源,0.4736,10.98,10.88,-0.91,负
002287,奇正藏药,0.4736,19.85,19.97,0.6,胜
300839,博汇股份,0.4736,13.8,13.69,-0.8,负
600279,重庆港,0.4736,3.98,4.02,1.01,胜
002724,海洋王,0.4735,5.15,5.11,-0.78,负
002265,建设工业,0.4735,18.68,18.87,1.02,胜
600535,天士力,0.4735,13.87,13.99,0.87,胜
603248,锡华科技,0.4734,22.81,23.11,1.32,胜
300717,华信新材,0.4734,17.43,17.52,0.52,胜
300573,兴齐眼药,0.4733,37.74,38.0,0.69,胜
300422,博世科,0.4733,4.89,4.89,0.0,平
600808,马钢股份,0.4733,2.64,2.65,0.38,胜
002249,大洋电机,0.4733,8.07,8.07,0.0,平
603023,威帝股份,0.4732,3.94,3.93,-0.25,负
603357,设计总院,0.4732,6.49,6.43,-0.92,负
688075,安旭生物,0.4732,30.54,30.86,1.05,胜
301126,达嘉维康,0.4732,9.53,9.51,-0.21,负
603370,华新精科,0.4732,41.33,41.11,-0.53,负
605086,龙高股份,0.4732,28.56,28.56,0.0,平
688700,东威科技,0.4732,89.9,89.9,0.0,平
688428,诺诚健华,0.4731,24.53,24.65,0.49,胜
600581,*ST八钢,0.473,2.38,2.38,0.0,平
000586,汇源通信,0.473,15.28,15.0,-1.83,负
300998,宁波方正,0.473,27.39,27.01,-1.39,负
688690,纳微科技,0.4729,42.93,42.97,0.09,胜
300140,节能环境,0.4729,5.26,5.24,-0.38,负
000755,山西高速,0.4729,4.8,4.54,-5.42,负
300786,国林科技,0.4729,22.48,22.29,-0.85,负
603429,*ST集友,0.4729,10.33,9.81,-5.03,负
000151,中成股份,0.4728,13.28,13.14,-1.05,负
600664,哈药股份,0.4728,3.19,3.2,0.31,胜
301019,宁波色母,0.4728,19.56,19.5,-0.31,负
603797,联泰环保,0.4728,4.08,4.06,-0.49,负
002654,万润科技,0.4727,18.17,17.85,-1.76,负
600160,巨化股份,0.4727,46.85,46.08,-1.64,负
688605,先锋精科,0.4725,86.85,85.99,-0.99,负
300810,中科海讯,0.4725,25.87,26.03,0.62,胜
600377,宁沪高速,0.4725,12.0,12.03,0.25,胜
688273,麦澜德,0.4725,41.36,41.4,0.1,胜
300250,初灵信息,0.4725,15.59,15.5,-0.58,负
600595,中孚实业,0.4725,5.91,5.88,-0.51,负
300514,友讯达,0.4724,10.1,10.1,0.0,平
301131,聚赛龙,0.4724,35.07,35.0,-0.2,负
002131,利欧股份,0.4723,5.17,5.17,0.0,平
920247,华密新材,0.4722,17.05,17.03,-0.12,负
300854,中兰环保,0.4722,23.99,23.5,-2.04,负
300652,雷迪克,0.4721,39.0,39.4,1.03,胜
600196,复星医药,0.4721,22.26,22.35,0.4,胜
002779,中坚科技,0.4721,74.65,74.28,-0.5,负
301027,华蓝集团,0.472,20.44,20.44,0.0,平
300827,上能电气,0.472,29.44,29.41,-0.1,负
603906,龙蟠科技,0.472,27.46,27.32,-0.51,负
688113,联测科技,0.4719,38.29,38.24,-0.13,负
688163,赛伦生物,0.4719,44.56,44.12,-0.99,负
300268,佳沃食品,0.4718,11.5,11.31,-1.65,负
002022,科华生物,0.4717,5.07,5.08,0.2,胜
603970,中农立华,0.4716,10.36,10.35,-0.1,负
002322,理工能科,0.4716,10.43,10.39,-0.38,负
002562,兄弟科技,0.4716,4.74,4.69,-1.05,负
601882,海天精工,0.4716,19.99,20.0,0.05,胜
301498,乖宝宠物,0.4715,40.81,40.9,0.22,胜
300430,*ST益通,0.4715,4.97,4.9,-1.41,负
603273,天元智能,0.4713,14.16,14.14,-0.14,负
600750,华润江中,0.4713,23.79,23.99,0.84,胜
300082,奥克股份,0.4713,9.68,9.93,2.58,胜
002247,聚力文化,0.4713,2.35,2.34,-0.43,负
301165,锐捷网络,0.4713,64.36,63.25,-1.72,负
603256,宏和科技,0.4713,247.9,243.01,-1.97,负
603595,ST东尼,0.4712,31.94,33.0,3.32,胜
300440,运达科技,0.4712,20.25,20.09,-0.79,负
300953,震裕科技,0.4711,142.0,142.0,0.0,平
688608,恒玄科技,0.4711,155.9,156.0,0.06,胜
601065,江盐集团,0.4711,7.2,7.11,-1.25,负
920375,派诺科技,0.471,7.96,7.99,0.38,胜
000626,远大控股,0.471,7.01,6.96,-0.71,负
003038,鑫铂股份,0.471,12.24,12.15,-0.74,负
000592,平潭发展,0.471,7.24,7.27,0.41,胜
301272,英华特,0.4709,36.1,36.1,0.0,平
603131,上海沪工,0.4709,17.42,17.35,-0.4,负
002643,万润股份,0.4709,17.74,17.77,0.17,胜
002855,捷荣技术,0.4707,10.42,10.33,-0.86,负
000965,天保基建,0.4707,3.22,3.19,-0.93,负
600482,中国动力,0.4707,34.18,33.81,-1.08,负
605056,咸亨国际,0.4706,17.43,17.4,-0.17,负
002376,新北洋,0.4706,6.07,6.01,-0.99,负
300051,琏升科技,0.4705,9.92,10.0,0.81,胜
688321,微芯生物,0.4704,25.46,25.77,1.22,胜
603682,锦和商管,0.4704,7.56,7.54,-0.26,负
002388,新亚制程,0.4702,5.72,5.67,-0.87,负
600821,金开新能,0.4702,6.35,6.4,0.79,胜
300547,川环科技,0.4701,32.02,31.45,-1.78,负
000002,万  科Ａ,0.4701,3.09,3.09,0.0,平
301479,弘景光电,0.4701,61.64,61.43,-0.34,负
920075,柏星龙,0.4701,17.4,17.41,0.06,胜
002045,国光电器,0.4701,8.5,8.5,0.0,平
300491,通合科技,0.4701,40.05,39.79,-0.65,负
688729,屹唐股份,0.47,38.18,37.48,-1.83,负
002294,信立泰,0.4699,31.0,31.22,0.71,胜
600651,飞乐音响,0.4699,5.85,5.88,0.51,胜
688216,气派科技,0.4699,38.88,38.3,-1.49,负
000090,天健集团,0.4699,3.35,3.34,-0.3,负
002040,南 京 港,0.4699,8.29,8.29,0.0,平
300844,山水比德,0.4698,24.29,24.3,0.04,胜
301109,军信股份,0.4698,13.27,13.37,0.75,胜
300453,三鑫医疗,0.4698,9.42,9.37,-0.53,负
603030,全筑股份,0.4698,2.2,2.18,-0.91,负
920015,锦华新材,0.4697,54.58,53.99,-1.08,负
600604,市北高新,0.4697,4.18,4.18,0.0,平
002395,双象股份,0.4697,12.91,12.87,-0.31,负
600618,氯碱化工,0.4697,10.77,10.83,0.56,胜
300644,南京聚隆,0.4696,25.82,25.49,-1.28,负
300817,双飞集团,0.4696,17.26,17.26,0.0,平
300982,苏文电能,0.4696,16.55,16.69,0.85,胜
301046,能辉科技,0.4696,27.58,27.3,-1.02,负
300918,南山智尚,0.4696,11.72,11.72,0.0,平
600520,三佳科技,0.4696,32.73,32.36,-1.13,负
603213,镇洋发展,0.4695,14.0,13.85,-1.07,负
603101,汇嘉时代,0.4695,6.74,6.7,-0.59,负
000695,滨海能源,0.4695,13.98,14.09,0.79,胜
300327,中颖电子,0.4695,30.02,29.72,-1.0,负
002759,天际股份,0.4694,27.9,27.98,0.29,胜
300078,思创智联,0.4693,3.27,3.25,-0.61,负
600097,开创国际,0.4693,8.56,8.57,0.12,胜
000707,双环科技,0.4693,4.68,4.68,0.0,平
601857,中国石油,0.4692,9.41,9.41,0.0,平
300359,全通教育,0.4691,3.84,3.84,0.0,平
003017,大洋生物,0.4691,27.46,27.41,-0.18,负
000893,亚钾国际,0.469,42.96,43.3,0.79,胜
920139,华岭股份,0.469,18.4,17.97,-2.34,负
300426,华智数媒,0.469,5.66,5.64,-0.35,负
300220,金运激光,0.469,11.65,11.72,0.6,胜
001239,永达股份,0.469,14.7,14.71,0.07,胜
600461,洪城环境,0.469,9.27,9.32,0.54,胜
002591,恒大高新,0.469,7.0,6.92,-1.14,负
300770,新媒股份,0.469,34.37,34.35,-0.06,负
001332,锡装股份,0.469,43.6,43.58,-0.05,负
600267,海正药业,0.4689,9.9,9.97,0.71,胜
301278,快可电子,0.4688,31.59,31.59,0.0,平
300600,国瑞科技,0.4687,10.2,10.12,-0.78,负
688220,翱捷科技-U,0.4686,97.21,96.66,-0.57,负
601519,大智慧,0.4686,9.55,9.52,-0.31,负
600343,航天动力,0.4686,23.61,23.61,0.0,平
002228,合兴包装,0.4685,3.2,3.18,-0.63,负
002790,瑞尔特,0.4684,5.86,5.83,-0.51,负
688090,瑞松科技,0.4683,126.33,125.33,-0.79,负
000809,和展能源,0.4683,3.54,3.51,-0.85,负
603199,九华旅游,0.4681,31.66,31.64,-0.06,负
603987,康德莱,0.4681,7.28,7.28,0.0,平
300235,方直科技,0.4681,13.86,13.8,-0.43,负
002385,大北农,0.468,2.87,2.87,0.0,平
600129,太极集团,0.4679,13.01,13.15,1.08,胜
300922,天秦装备,0.4679,19.08,19.02,-0.31,负
600372,中航机载,0.4678,10.91,10.9,-0.09,负
600998,九州通,0.4677,4.83,4.84,0.21,胜
920160,北矿检测,0.4676,21.59,21.49,-0.46,负
920526,凯华材料,0.4676,29.55,29.33,-0.74,负
300840,酷特智能,0.4676,20.22,20.2,-0.1,负
920014,特瑞斯,0.4675,9.02,9.02,0.0,平
300746,汉嘉数智,0.4675,11.32,11.29,-0.27,负
600305,恒顺醋业,0.4674,6.74,6.79,0.74,胜
600529,山东药玻,0.4674,18.65,18.85,1.07,胜
002333,罗普斯金,0.4674,4.89,4.86,-0.61,负
688306,均普智能,0.4674,9.91,9.98,0.71,胜
600655,豫园股份,0.4673,4.44,4.44,0.0,平
601111,中国国航,0.4673,6.06,6.07,0.17,胜
601899,紫金矿业,0.4673,27.75,27.41,-1.23,负
002420,毅昌科技,0.4672,6.08,6.04,-0.66,负
002406,远东传动,0.4672,7.2,7.15,-0.69,负
000553,安道麦A,0.4672,5.91,5.91,0.0,平
000034,神州数码,0.4672,25.14,25.0,-0.56,负
920096,嘉晨智能,0.4671,55.65,54.69,-1.73,负
601187,厦门银行,0.467,7.57,7.66,1.19,胜
301212,联盛化学,0.467,25.6,25.6,0.0,平
688247,宣泰医药,0.467,7.78,7.73,-0.64,负
300050,世纪鼎利,0.467,6.51,6.45,-0.92,负
300168,万达信息,0.467,4.83,4.8,-0.62,负
600572,康恩贝,0.467,4.19,4.08,-2.63,负
300005,探路者,0.4669,19.26,19.27,0.05,胜
603520,司太立,0.4669,9.92,9.7,-2.22,负
000850,华茂股份,0.4669,3.78,3.79,0.26,胜
002403,爱仕达,0.4668,9.32,9.28,-0.43,负
000663,永安林业,0.4667,5.6,5.6,0.0,平
603324,盛剑科技,0.4667,41.18,39.77,-3.42,负
002105,信隆健康,0.4666,5.41,5.41,0.0,平
301489,思泉新材,0.4665,165.45,160.5,-2.99,负
603226,菲林格尔,0.4665,54.03,54.03,0.0,平
300783,三只松鼠,0.4664,16.96,16.88,-0.47,负
300941,创识科技,0.4664,15.35,15.31,-0.26,负
000609,*ST中迪,0.4664,11.41,11.27,-1.23,负
002876,三利谱,0.4664,32.05,32.05,0.0,平
002522,浙江众成,0.4663,7.61,7.62,0.13,胜
688695,中创股份,0.4663,20.55,20.57,0.1,胜
603535,嘉诚国际,0.4663,6.58,6.55,-0.46,负
301016,雷尔伟,0.4662,14.26,14.08,-1.26,负
002628,成都路桥,0.4662,4.85,4.81,-0.82,负
605277,新亚电子,0.4662,17.73,17.55,-1.02,负
688230,芯导科技,0.4662,72.3,72.63,0.46,胜
688579,地纬智能,0.4661,8.54,8.43,-1.29,负
300637,扬帆新材,0.4661,10.57,10.58,0.09,胜
301058,中粮科工,0.4661,8.31,8.21,-1.2,负
603444,吉比特,0.4661,323.41,321.01,-0.74,负
603703,盛洋科技,0.466,11.72,11.66,-0.51,负
920392,佳合科技,0.466,16.9,16.59,-1.83,负
600657,信达地产,0.466,2.62,2.64,0.76,胜
300121,阳谷华泰,0.4659,12.76,12.69,-0.55,负
002393,力生制药,0.4659,14.56,14.52,-0.27,负
002688,金河生物,0.4659,5.05,5.03,-0.4,负
603829,洛凯股份,0.4658,18.6,18.36,-1.29,负
001308,康冠科技,0.4658,21.26,21.15,-0.52,负
301421,波长光电,0.4658,88.15,87.01,-1.29,负
301057,汇隆新材,0.4657,26.55,27.0,1.69,胜
920436,大地电气,0.4657,11.91,11.91,0.0,平
600512,腾达建设,0.4657,2.01,2.0,-0.5,负
603135,中重科技,0.4656,12.9,12.65,-1.94,负
002550,千红制药,0.4656,5.92,5.96,0.68,胜
603999,读者传媒,0.4655,5.56,5.57,0.18,胜
688326,经纬恒润-W,0.4655,72.81,72.39,-0.58,负
920943,优机股份,0.4654,14.74,14.53,-1.42,负
603221,爱丽家居,0.4654,11.43,11.43,0.0,平
301336,趣睡科技,0.4654,39.27,39.15,-0.31,负
300264,佳创视讯,0.4654,8.58,8.49,-1.05,负
688277,天智航-U,0.4653,19.15,18.96,-0.99,负
301252,同星科技,0.4653,45.0,44.26,-1.64,负
000630,铜陵有色,0.4653,7.14,6.88,-3.64,负
300880,迦南智能,0.4652,24.65,24.89,0.97,胜
603008,ST喜临门,0.4651,8.56,8.57,0.12,胜
301260,格力博,0.4651,14.99,14.92,-0.47,负
301360,荣旗科技,0.4651,74.5,74.51,0.01,胜
000856,冀东装备,0.465,7.99,8.03,0.5,胜
003015,日久光电,0.465,12.33,12.33,0.0,平
603122,合富中国,0.4649,12.77,12.77,0.0,平
002932,*ST明德,0.4649,14.76,14.76,0.0,平
300673,佩蒂股份,0.4649,12.64,12.64,0.0,平
300928,华安鑫创,0.4648,30.54,30.54,0.0,平
002996,顺博合金,0.4646,6.25,6.2,-0.8,负
600692,亚通股份,0.4646,6.06,6.04,-0.33,负
600248,陕建股份,0.4646,2.91,2.91,0.0,平
002407,多氟多,0.4646,41.8,41.8,0.0,平
920088,科力股份,0.4645,37.2,37.0,-0.54,负
300621,维业股份,0.4645,7.06,7.05,-0.14,负
002696,百洋股份,0.4644,5.49,5.5,0.18,胜
300143,盈康生命,0.4644,7.1,7.06,-0.56,负
300031,宝通科技,0.4644,30.5,30.2,-0.98,负
920299,灿能电力,0.4643,18.47,18.4,-0.38,负
600206,有研新材,0.4643,48.35,47.0,-2.79,负
002016,世荣兆业,0.4642,4.44,4.43,-0.23,负
