代码,名称,最新价,涨跌幅,成交量,成交额,换手率,量比,最高,最低,开盘,昨收,总市值,主力净流入,主力占比,超大单净流入,超大单占比,大单净流入,大单占比,中单净流入,中单占比,小单净流入,小单占比,5日主力净流入,5日主力占比,5日超大买入,5日超大卖出,融资净买入,融资净买入占比,融券净卖出,融券卖出量,10日主力净流入,10日主力占比,行业
300059,东方财富,20.97,12.74,11039470,21981018560.97,8.27,2.55,20.97,18.45,18.45,18.6,331791531379,3671633152.0,16.7,3121879552.0,14.2,549753600.0,2.5,-1386059520.0,-6.31,-2285573536.0,-10.4,3161199696.0,5.86,3014114544.0,5.59,147085152.0,0.27,-1588291488.0,-1572908128.0,1342373344.0,1.65,证券Ⅱ
600030,中信证券,28.64,7.83,5270852,14693428354.0,4.33,2.25,28.72,26.38,26.45,26.56,424460461183,1863331280.0,12.68,1701565312.0,11.58,161765968.0,1.1,-865215152.0,-5.89,-998116096.0,-6.79,1188625920.0,3.04,1429166448.0,3.65,-240540528.0,-0.61,-1221243984.0,32618064.0,2100229664.0,3.41,证券Ⅱ
603993,洛阳钼业,21.65,8.03,6947284,14563357591.0,3.98,1.39,21.74,19.64,20.22,20.04,463186815310,1846952688.0,12.68,1391081088.0,9.55,455871600.0,3.13,-275461152.0,-1.89,-1571491536.0,-10.79,1642167872.0,2.92,1544552144.0,2.75,97615728.0,0.17,-923181920.0,-718986032.0,2149453584.0,2.61,工业金属
600584,长电科技,91.33,10.0,2372194,20917975491.0,13.26,1.17,91.33,85.6,85.88,83.03,163427232678,1599341056.0,7.65,2267829248.0,10.84,-668488192.0,-3.2,-971847680.0,-4.65,-627493504.0,-3.0,2696137360.0,3.13,2932716128.0,3.41,-236578768.0,-0.27,-870687968.0,-1825449120.0,-996374288.0,-0.69,半导体
300274,阳光电源,163.46,11.21,1139215,18215161190.0,7.18,1.7,167.15,149.06,149.5,146.98,338887139367,1272633408.0,6.99,1418316608.0,7.79,-145683200.0,-0.8,-805922048.0,-4.42,-466711328.0,-2.56,-275011744.0,-0.5,251886832.0,0.45,-526898576.0,-0.95,303339584.0,-28327824.0,-510030112.0,-0.49,光伏设备
600111,北方稀土,54.15,5.35,2463860,13073459531.0,6.82,1.55,54.15,51.39,52.0,51.4,195755815344,1225863040.0,9.38,1251859984.0,9.58,-25996944.0,-0.2,-635211552.0,-4.86,-590651472.0,-4.52,896610784.0,1.95,1288126240.0,2.8,-391515456.0,-0.85,-529526336.0,-367084448.0,867343216.0,1.24,小金属
601179,中国西电,16.79,10.03,2592730,4176557045.0,5.06,1.15,16.79,15.24,15.32,15.26,86063564690,1147467552.0,27.47,1278024832.0,30.6,-130557280.0,-3.13,-482746736.0,-11.56,-664720800.0,-15.92,1616555200.0,8.16,2359507248.0,11.91,-742952048.0,-3.75,-1245037232.0,-371517952.0,925059055.0,3.27,电网设备
601869,长飞光纤,518.71,10.0,84661,4335875886.0,2.08,0.57,518.71,490.1,494.78,471.55,429442658571,1078186768.0,24.87,1399981312.0,32.29,-321794544.0,-7.42,-1077811920.0,-24.86,-374850.0,-0.01,843849632.0,2.69,1784425376.0,5.7,-940575744.0,-3.0,-841236192.0,-2613411.0,209176080.0,0.31,通信设备
002407,多氟多,42.66,10.01,1937504,7905671481.53,17.96,0.91,42.66,39.01,39.01,38.78,50783853394,973980128.0,12.32,1066925792.0,13.5,-92945664.0,-1.18,-439249456.0,-5.56,-534730640.0,-6.76,-444431840.0,-1.15,358680656.0,0.92,-803112496.0,-2.07,-582150608.0,1026582464.0,-192356960.0,-0.27,化学制品
000063,中兴通讯,39.43,4.06,2936034,11394972116.23,7.29,1.44,39.66,37.89,38.07,37.89,188614780594,872922624.0,7.66,689464960.0,6.05,183457664.0,1.61,-382711584.0,-3.36,-490211024.0,-4.3,1317520320.0,3.31,1199303808.0,3.02,118216512.0,0.3,-847018512.0,-470501760.0,-2074976288.0,-2.22,通信设备
300033,同花顺,246.7,14.91,424869,9838502479.94,9.69,2.17,246.8,213.0,214.0,214.69,185676288000,863741952.0,8.78,983145760.0,9.99,-119403808.0,-1.21,-498636352.0,-5.07,-365105600.0,-3.71,75080528.0,0.3,539687792.0,2.15,-464607264.0,-1.85,-398000848.0,322920288.0,-376647632.0,-0.89,软件开发
002428,云南锗业,110.48,10.0,352573,3855119531.34,5.4,0.31,110.48,105.4,106.95,100.44,72156697600,861863184.0,22.36,1156255824.0,29.99,-294392640.0,-7.64,-498164768.0,-12.92,-363698415.0,-9.43,-536580352.0,-1.12,758952176.0,1.59,-1295532528.0,-2.71,-338130848.0,874711217.0,65717712.0,0.08,小金属
603083,剑桥科技,235.99,10.0,358731,8146941531.0,13.02,1.22,235.99,216.02,225.3,214.54,86903405524,841404080.0,10.33,945692640.0,11.61,-104288560.0,-1.28,-430897504.0,-5.29,-410506560.0,-5.04,2134913712.0,7.09,2154276096.0,7.16,-19362384.0,-0.06,-1021142512.0,-1113771136.0,1373796368.0,2.59,通信设备
000960,锡业股份,45.91,9.99,1051655,4774118133.89,6.39,0.88,45.91,43.47,43.84,41.74,75541780916,777806688.0,16.29,776864688.0,16.27,942000.0,0.02,-401872832.0,-8.42,-375933856.0,-7.87,-175743488.0,-0.74,478303632.0,2.01,-654047120.0,-2.75,-270893504.0,446637008.0,255989248.0,0.62,小金属
300014,亿纬锂能,70.23,5.36,1495966,10290409921.5,7.08,1.4,70.44,64.67,66.0,66.66,152630643745,765436800.0,7.44,566459072.0,5.5,198977728.0,1.93,-234824960.0,-2.28,-530611856.0,-5.16,662140144.0,1.63,611477024.0,1.51,50663120.0,0.13,-335609408.0,-326530736.0,469157247.0,0.83,电池
600089,特变电工,25.08,7.55,2761961,6696006522.0,5.47,2.0,25.16,22.94,23.3,23.32,126724037681,751113040.0,11.22,619154560.0,9.25,131958480.0,1.97,-277204288.0,-4.14,-473908768.0,-7.08,-60083552.0,-0.3,148466480.0,0.75,-208550032.0,-1.05,-187116864.0,247200400.0,-1628496432.0,-4.47,电网设备
002709,天赐材料,55.92,8.35,1736644,9228374549.47,11.51,1.46,56.6,49.09,50.5,51.61,113996372724,745631984.0,8.08,658241680.0,7.13,87390304.0,0.95,-355561568.0,-3.85,-390070400.0,-4.23,-70702144.0,-0.21,-158595600.0,-0.48,87893456.0,0.26,-584656.0,71286784.0,-14701640.0,-0.03,电池
603629,利通电子,194.24,10.0,356773,6749878762.0,13.83,1.05,194.24,172.58,175.0,176.58,50953036800,707947776.0,10.49,733371296.0,10.86,-25423520.0,-0.38,-482557200.0,-7.15,-225390576.0,-3.34,118973776.0,0.41,442995248.0,1.51,-324021472.0,-1.11,-553337168.0,434363408.0,-640157124.0,-1.26,消费电子
300085,银之杰,32.35,19.99,1135610,3397525325.68,17.42,2.05,32.35,27.55,28.12,26.96,22859821307,705168192.0,20.76,565484976.0,16.64,139683216.0,4.11,-251489392.0,-7.4,-453678800.0,-13.35,581064899.0,6.71,498169791.0,5.76,82895108.0,0.96,-346105760.0,-234959148.0,205099.0,0.0,软件开发
300857,协创数据,316.81,14.06,387836,11931239669.14,7.97,1.33,322.0,283.31,283.31,277.76,155035104702,665997008.0,5.58,443510624.0,3.72,222486384.0,1.86,-529244464.0,-4.44,-136752528.0,-1.15,3507510816.0,8.25,2418903280.0,5.69,1088607536.0,2.56,-1443928384.0,-2063582448.0,3572551280.0,5.68,消费电子
600549,厦门钨业,94.5,10.0,1084641,10049398008.0,6.98,0.82,94.5,88.88,88.92,85.91,150026860557,664181056.0,6.61,724504592.0,7.21,-60323536.0,-0.6,-445781232.0,-4.44,-218399808.0,-2.17,1268040528.0,2.6,1589523424.0,3.26,-321482896.0,-0.66,-1260196992.0,-7843536.0,1365539680.0,1.63,小金属
300570,太辰光,281.18,4.68,335405,9270517414.0,17.45,0.98,285.85,262.0,264.0,268.6,63863532463,641686352.0,6.92,298867104.0,3.22,342819248.0,3.7,-22049088.0,-0.24,-619637264.0,-6.68,-148019456.0,-0.35,509803232.0,1.2,-657822688.0,-1.55,-92713296.0,240732720.0,1111476672.0,1.59,通信设备
300548,长芯博创,298.09,5.71,277316,8314695515.05,10.18,1.15,309.98,290.31,300.0,281.99,87833598061,632073696.0,7.6,144355744.0,1.74,487717952.0,5.87,-103051392.0,-1.24,-529022304.0,-6.36,1167256272.0,3.14,1836380480.0,4.94,-669124208.0,-1.8,-563954176.0,-603302112.0,1409038064.0,2.5,通信设备
600703,三安光电,19.29,9.98,3728794,7159316041.0,7.47,1.0,19.29,18.68,18.91,17.54,96238171244,599901088.0,8.38,502073584.0,7.01,97827504.0,1.37,-252899248.0,-3.53,-347001840.0,-4.85,1073473776.0,3.46,541594272.0,1.74,531879504.0,1.71,-835817040.0,-237656784.0,-480584544.0,-0.83,光学光电子
601318,中国平安,51.98,5.27,1724972,8759839755.0,1.62,1.5,52.29,48.66,49.39,49.38,941235230900,595107504.0,6.79,493424144.0,5.63,101683360.0,1.16,-280504960.0,-3.2,-314602560.0,-3.59,-1766484320.0,-5.35,-1492134032.0,-4.52,-274350288.0,-0.83,17811328.0,1748672960.0,-1377584176.0,-2.51,保险Ⅱ
300803,指南针,105.6,10.28,640050,6397621563.43,10.57,1.8,106.24,93.56,95.04,95.76,64394026224,585103248.0,9.15,331989344.0,5.19,253113904.0,3.96,-158631952.0,-2.48,-426471296.0,-6.67,20406178.0,0.11,213407522.0,1.11,-193001344.0,-1.0,-87565632.0,67159440.0,-129718756.0,-0.46,软件开发
301666,大普微-UW,763.46,13.57,81029,5714838065.74,30.56,1.19,763.79,667.11,676.01,672.23,333033742206,584420000.0,10.23,562082000.0,9.84,22338000.0,0.39,-584073248.0,-10.22,-346749.0,-0.01,390215984.0,1.67,577443184.0,2.48,-187227200.0,-0.8,-387986192.0,-2229748.0,-2315936048.0,-5.07,计算机设备
000060,中金岭南,8.81,9.99,4448663,3836278035.62,10.02,1.57,8.81,8.09,8.19,8.01,39126729355,572620896.0,14.93,405491344.0,10.57,167129552.0,4.36,-242634160.0,-6.32,-329986736.0,-8.6,18482064.0,0.15,325137040.0,2.62,-306654976.0,-2.47,-367891584.0,349409504.0,-200639462.0,-0.95,工业金属
002421,达实智能,4.21,9.92,5786886,2391031203.57,28.89,0.99,4.21,3.85,3.91,3.83,8927648700,571280383.0,23.89,488917871.0,20.45,82362512.0,3.44,-283422944.0,-11.85,-287857440.0,-12.04,23433183.0,0.21,204616335.0,1.8,-181183152.0,-1.59,-390307024.0,366873824.0,-1486579160.0,-5.51,IT服务Ⅱ
300346,南大光电,70.8,9.09,1033038,7155145683.53,15.75,1.19,71.18,66.5,66.92,64.9,48933908732,564991008.0,7.9,365986320.0,5.12,199004688.0,2.78,-55485840.0,-0.78,-509505152.0,-7.12,-119785344.0,-0.47,42812048.0,0.17,-162597392.0,-0.64,128325440.0,-8540080.0,-946841712.0,-1.59,电子化学品Ⅱ
002636,金安国纪,114.22,9.4,295433,3266418528.81,4.08,0.49,114.85,105.0,108.73,104.41,83152160000,559652000.0,17.13,291451824.0,8.92,268200176.0,8.21,-231906016.0,-7.1,-327745984.0,-10.03,106225008.0,0.44,31976912.0,0.13,74248096.0,0.31,-129161344.0,22936320.0,-280514034.0,-0.61,元件
600206,有研新材,46.76,10.0,774099,3588668223.0,9.14,0.55,46.76,44.96,45.22,42.51,39584833804,554938784.0,15.46,784397856.0,21.86,-229459072.0,-6.39,-332139696.0,-9.26,-222799072.0,-6.21,763188624.0,3.21,1244750656.0,5.24,-481562032.0,-2.03,-637435824.0,-125752848.0,1286244855.0,3.02,半导体
301308,江波龙,616.16,6.64,235979,14223887415.16,8.37,1.12,617.0,583.17,590.0,577.79,260673270073,553215248.0,3.89,529921024.0,3.73,23294224.0,0.16,-552732928.0,-3.89,-482366.0,0.0,-630166320.0,-1.06,-1681058240.0,-2.83,1050891920.0,1.77,633437616.0,-3270980.0,-249765728.0,-0.26,半导体
600869,远东股份,36.15,10.01,1412153,4993313961.0,6.36,0.88,36.15,33.05,33.95,32.86,80229601768,549658736.0,11.01,173952096.0,3.48,375706640.0,7.52,-177302288.0,-3.55,-372356448.0,-7.46,-389718336.0,-1.66,-323544608.0,-1.38,-66173728.0,-0.28,-160045376.0,549763696.0,-181622768.0,-0.37,电网设备
300475,香农芯创,287.8,12.92,478440,13352446971.06,10.63,1.0,292.0,258.0,259.0,254.87,135134120543,543304864.0,4.07,87408384.0,0.65,455896480.0,3.41,-229727440.0,-1.72,-313577408.0,-2.35,2049625552.0,3.68,1703288608.0,3.06,346336944.0,0.62,-1297271552.0,-752353728.0,2722581760.0,3.19,其他电子Ⅱ
000519,中兵红箭,22.37,9.98,1849768,4074580445.9,13.28,2.14,22.37,21.21,21.35,20.34,31151544427,481542144.0,11.82,456928752.0,11.21,24613392.0,0.6,-302937680.0,-7.43,-178604464.0,-4.38,676624410.0,6.12,459081130.0,4.15,217543280.0,1.97,-291782144.0,-384842288.0,596325551.0,3.61,地面兵装Ⅱ
300782,卓胜微,112.38,5.92,460636,5002672564.27,10.28,1.65,112.38,104.0,109.88,106.1,64617037487,479350096.0,9.58,354754384.0,7.09,124595712.0,2.49,-75774640.0,-1.51,-403575456.0,-8.07,1264856511.0,8.01,756979247.0,4.8,507877264.0,3.22,-347486864.0,-917369664.0,86017456.0,0.32,半导体
600497,驰宏锌锗,11.31,10.02,2602505,2904136186.0,5.16,1.01,11.31,10.55,10.71,10.28,57006703263,476991552.0,16.42,446286912.0,15.37,30704640.0,1.06,-187355184.0,-6.45,-289636368.0,-9.97,173349520.0,1.2,322678800.0,2.23,-149329280.0,-1.03,-188270464.0,14920944.0,563941658.0,2.8,工业金属
601991,大唐发电,8.37,1.82,9859951,8255836474.0,7.95,1.29,8.88,7.58,7.91,8.22,154901166918,474732000.0,5.75,688395424.0,8.34,-213663424.0,-2.59,-470969408.0,-5.7,-3762576.0,-0.05,-254361808.0,-0.68,516179104.0,1.39,-770540912.0,-2.07,-740538352.0,994900176.0,71259776.0,0.11,电力
601958,金钼股份,30.47,10.0,2170277,6401295849.0,6.73,1.2,30.47,27.65,28.14,27.7,98314636068,471938816.0,7.37,80811376.0,1.26,391127440.0,6.11,-28083072.0,-0.44,-443855760.0,-6.93,-1049716144.0,-3.34,-1062243152.0,-3.38,12527008.0,0.04,318630368.0,731085744.0,-748942200.0,-2.05,小金属
300058,蓝色光标,16.02,5.05,3995995,6282441158.61,11.49,1.71,16.12,14.89,14.99,15.25,57515344057,467795936.0,7.45,436838624.0,6.95,30957312.0,0.49,-174580864.0,-2.78,-293215072.0,-4.67,225969776.0,1.08,342112288.0,1.64,-116142512.0,-0.56,-6325296.0,-219644464.0,-641737632.0,-1.7,广告营销
000070,特发信息,22.8,9.99,398073,905612628.8,4.65,0.34,22.8,22.01,22.01,20.73,19799359237,466581357.0,51.52,586417386.0,64.75,-119836029.0,-13.23,-256095288.0,-28.28,-210486070.0,-23.24,866018034.0,8.17,1045609455.0,9.86,-179591421.0,-1.69,-649350600.0,-216667446.0,238567017.0,1.21,通信设备
605376,博迁新材,245.89,6.3,176449,4242918020.0,6.74,1.25,247.49,231.35,241.05,231.31,64324824000,465184096.0,10.96,90271088.0,2.13,374913008.0,8.84,-45473760.0,-1.07,-419710336.0,-9.89,1173613168.0,7.43,832588384.0,5.27,341024784.0,2.16,-415447296.0,-758165885.0,1240012768.0,4.12,金属新材料
603618,杭电股份,55.11,6.45,865406,4648909066.0,12.52,1.31,55.51,50.21,52.81,51.77,38101710198,464438080.0,9.99,405182736.0,8.72,59255344.0,1.27,-145346416.0,-3.13,-319091680.0,-6.86,1146562208.0,6.93,1312464512.0,7.93,-165902304.0,-1.0,-585868340.0,-560693850.0,849104576.0,2.77,电网设备
603799,华友钴业,55.21,5.97,1040086,5546366371.0,5.51,1.32,55.23,50.6,51.2,52.1,104718325109,456754144.0,8.24,358172128.0,6.46,98582016.0,1.78,-247338352.0,-4.46,-209415792.0,-3.78,32839456.0,0.16,99310896.0,0.48,-66471440.0,-0.32,-195032640.0,162193184.0,96454580.0,0.26,能源金属
601208,东材科技,79.83,6.68,857648,6707256280.0,8.49,0.89,80.46,75.61,77.0,74.83,80642904340,455335280.0,6.79,377446512.0,5.63,77888768.0,1.16,-141317824.0,-2.11,-314017472.0,-4.68,163668768.0,0.51,431626496.0,1.34,-267957728.0,-0.83,-227152480.0,63483728.0,179363488.0,0.27,塑料
300179,四方达,57.48,20.0,1084672,6143041310.41,29.0,1.51,57.48,53.21,56.54,47.9,27919411496,453318224.0,7.38,790424272.0,12.87,-337106048.0,-5.49,-368668352.0,-6.0,-84649856.0,-1.38,1150449184.0,5.89,1030680480.0,5.28,119768704.0,0.61,-360553088.0,-789896096.0,-74603679.0,-0.24,通用设备
601872,招商轮船,18.85,9.98,2100195,3844051138.0,2.6,1.26,18.85,17.15,17.2,17.14,152205050763,446585632.0,11.62,377944784.0,9.83,68640848.0,1.79,-164026176.0,-4.27,-282559456.0,-7.35,681793681.0,4.58,366842560.0,2.46,314951121.0,2.11,-231837684.0,-449956030.0,726008273.0,3.1,航运港口
301071,力量钻石,91.92,20.0,365456,3264306776.6,18.95,1.47,91.92,84.5,84.5,76.6,23924231011,444615088.0,13.62,425130736.0,13.02,19484352.0,0.6,-286333888.0,-8.77,-158281200.0,-4.85,468159385.0,4.51,412044169.0,3.97,56115216.0,0.54,-241167248.0,-226992128.0,231897069.0,1.27,非金属材料Ⅱ
002155,湖南黄金,29.15,9.34,1072356,2994518023.2,6.86,1.46,29.31,26.27,26.81,26.66,45551285861,440608096.0,14.71,314931024.0,10.52,125677072.0,4.2,-125205040.0,-4.18,-315403056.0,-10.53,684179862.0,6.38,440328790.0,4.1,243851072.0,2.27,-144113296.0,-540066592.0,652647392.0,3.99,贵金属
002851,麦格米特,188.79,5.18,372447,6842391312.77,8.13,1.07,189.5,173.69,181.91,179.5,109835690821,439050912.0,6.42,210188256.0,3.07,228862656.0,3.34,-170362944.0,-2.49,-268687968.0,-3.93,525091328.0,1.68,1339332384.0,4.28,-814241056.0,-2.6,-297602256.0,-227489088.0,304683840.0,0.5,其他电源设备Ⅱ
600096,云天化,32.53,10.01,941509,2950049283.0,5.16,1.7,32.53,29.06,29.29,29.57,59301888479,435843760.0,14.77,384162960.0,13.02,51680800.0,1.75,-208545760.0,-7.07,-227298000.0,-7.7,355981090.0,3.93,335388930.0,3.7,20592160.0,0.23,-234399728.0,-121581360.0,399755122.0,2.57,农化制品
000657,中钨高新,108.33,10.0,831319,8883732612.43,5.72,0.69,108.33,101.58,103.08,98.48,246841214652,434737008.0,4.89,617216448.0,6.95,-182479440.0,-2.05,-405036928.0,-4.56,-29700096.0,-0.33,752651696.0,1.56,1581391664.0,3.27,-828739968.0,-1.71,-800612480.0,47960800.0,1766407648.0,1.94,小金属
688981,中芯国际,145.59,3.48,1060961,15251149626.0,5.31,1.18,148.0,140.0,140.78,140.7,1166684719142,433919744.0,2.85,446317312.0,2.93,-12397568.0,-0.08,-295155728.0,-1.94,-138764336.0,-0.91,1616474096.0,2.51,1613761440.0,2.51,2712656.0,0.0,-1049773472.0,-566701232.0,679731248.0,0.61,半导体
603938,三孚股份,59.2,10.0,225680,1324585322.0,5.9,0.6,59.2,55.56,55.56,53.82,22651370222,430749247.0,32.52,461320543.0,34.83,-30571296.0,-2.31,-247919774.0,-18.72,-182829465.0,-13.8,71859801.0,0.77,330193049.0,3.52,-258333248.0,-2.75,-165458094.0,93598327.0,-257781399.0,-1.14,化学原料
000783,长江证券,8.6,9.97,2214193,1847065850.64,4.0,1.52,8.6,7.77,7.82,7.82,47558627353,427840446.0,23.16,380733070.0,20.61,47107376.0,2.55,-230510112.0,-12.48,-197330320.0,-10.68,282352922.0,4.32,360460452.0,5.52,-78107530.0,-1.2,-174936018.0,-107416918.0,438151845.0,4.52,证券Ⅱ
002245,蔚蓝锂芯,22.16,8.63,1801137,3871156276.03,11.21,1.47,22.28,20.33,20.5,20.4,37841293403,415129264.0,10.72,270255824.0,6.98,144873440.0,3.74,45462336.0,1.17,-460591600.0,-11.9,-14843509.0,-0.11,229760619.0,1.72,-244604128.0,-1.83,44847744.0,-30004224.0,-131890255.0,-0.52,电池
600141,XD兴发集,41.97,10.01,594507,2465720426.0,4.95,0.66,41.97,38.66,38.81,38.15,50437021798,403861472.0,16.38,303256592.0,12.3,100604880.0,4.08,-210349248.0,-8.53,-193512227.0,-7.85,-24854208.0,-0.16,174323408.0,1.15,-199177616.0,-1.31,-153897712.0,178751933.0,253412708.0,1.15,农化制品
000962,东方钽业,69.31,10.0,319585,2193384894.65,6.35,0.9,69.31,64.7,65.2,63.01,36558264105,395388560.0,18.03,422585952.0,19.27,-27197392.0,-1.24,-191513488.0,-8.73,-203875076.0,-9.29,463709984.0,4.33,563673232.0,5.27,-99963248.0,-0.93,-147051712.0,-316658276.0,622953701.0,3.34,小金属
601066,中信建投,27.39,10.0,869646,2307224822.0,1.34,1.91,27.39,24.8,24.8,24.9,212455870490,393655584.0,17.06,424720528.0,18.41,-31064944.0,-1.35,-269248512.0,-11.67,-124407056.0,-5.39,119646557.0,1.76,191635815.0,2.82,-71989258.0,-1.06,-214937315.0,95290786.0,342725269.0,2.92,证券Ⅱ
300377,赢时胜,18.04,11.63,1432867,2462671059.05,20.74,1.64,18.57,15.75,15.8,16.16,13548095563,376071947.0,15.27,187562811.0,7.62,188509136.0,7.65,-18021248.0,-0.73,-358050688.0,-14.54,240136767.0,2.93,88129783.0,1.08,152006984.0,1.86,-45308857.0,-194827886.0,438814079.0,4.16,软件开发
600367,红星发展,62.22,10.01,306757,1861928897.0,9.53,0.54,62.22,58.0,58.0,56.56,21225164722,364232150.0,19.56,357270006.0,19.19,6962144.0,0.37,-146416720.0,-7.86,-217815440.0,-11.7,177001110.0,1.24,362567942.0,2.53,-185566832.0,-1.3,-170018688.0,-6982432.0,-33870362.0,-0.11,化学原料
600010,包钢股份,2.52,3.7,12955321,3197591215.0,4.14,1.68,2.52,2.4,2.44,2.43,113969603029,358552800.0,11.21,234175920.0,7.32,124376880.0,3.89,-156268928.0,-4.89,-202283872.0,-6.33,421501328.0,4.06,408283984.0,3.93,13217344.0,0.13,-161067472.0,-260433901.0,591551808.0,3.37,普钢
002028,思源电气,201.2,5.78,178070,3537935052.08,2.92,1.45,203.0,193.55,194.01,190.2,157429177818,358019056.0,10.12,181495856.0,5.13,176523200.0,4.99,-129479712.0,-3.66,-228539328.0,-6.46,648538979.0,4.94,456731587.0,3.48,191807392.0,1.46,-307650848.0,-340888128.0,332106510.0,1.51,电网设备
600172,黄河旋风,15.41,9.99,1548003,2378339090.0,12.13,0.61,15.41,14.97,15.41,14.01,22224062775,354009712.0,14.88,370119456.0,15.56,-16109744.0,-0.68,-176551264.0,-7.42,-177458432.0,-7.46,1025035658.0,6.62,1167631610.0,7.54,-142595952.0,-0.92,-531113040.0,-493922592.0,739186148.0,2.77,通用设备
600026,中远海能,20.44,5.91,1397919,2787251289.0,3.65,1.29,20.63,18.55,19.15,19.3,111825887158,350688544.0,12.58,211612880.0,7.59,139075664.0,4.99,16071088.0,0.58,-366759632.0,-13.16,880399628.0,8.04,791141648.0,7.23,89257980.0,0.82,-187098768.0,-693300860.0,793690187.0,4.79,航运港口
600487,亨通光电,120.13,8.22,1812555,21613245292.0,7.41,0.84,121.99,115.17,115.2,111.01,296287701833,347900928.0,1.61,572707072.0,2.65,-224806144.0,-1.04,-501348608.0,-2.32,153447760.0,0.71,384577024.0,0.34,2806610944.0,2.49,-2422033920.0,-2.15,-1151873024.0,767295840.0,-3717010944.0,-1.68,通信设备
601377,兴业证券,6.24,7.22,3092149,1879967526.0,3.58,2.27,6.26,5.79,5.8,5.82,53888560715,347737040.0,18.5,271913440.0,14.46,75823600.0,4.03,-197604256.0,-10.51,-150132768.0,-7.99,224887095.0,4.41,208904365.0,4.09,15982730.0,0.31,-104033178.0,-120853911.0,318970529.0,4.14,证券Ⅱ
600160,巨化股份,48.53,10.0,1255678,5810419929.0,4.65,0.94,48.53,43.51,44.55,44.12,131018677311,345991264.0,5.95,383537120.0,6.6,-37545856.0,-0.65,-191913472.0,-3.3,-154077776.0,-2.65,-403161760.0,-1.3,-299441008.0,-0.96,-103720752.0,-0.33,189001888.0,214159856.0,299966928.0,0.58,化学制品
300846,首都在线,24.63,7.93,757160,1859840163.16,18.19,3.02,26.12,22.84,23.44,22.82,12420321969,341147583.0,18.34,90782655.0,4.88,250364928.0,13.46,14932640.0,0.8,-356080224.0,-19.15,383303469.0,9.17,80512640.0,1.93,302790829.0,7.24,23779465.0,-407082941.0,194635623.0,2.85,IT服务Ⅱ
601336,新华保险,63.31,10.01,686683,4197356940.0,3.29,1.96,63.31,56.35,56.8,57.55,197498495246,340131648.0,8.1,250939408.0,5.98,89192240.0,2.12,-139393168.0,-3.32,-200738480.0,-4.78,166073078.0,1.34,34570278.0,0.28,131502800.0,1.06,-100385904.0,-65687120.0,431916417.0,2.05,保险Ⅱ
600309,万华化学,74.3,7.6,633988,4575181113.0,2.03,1.32,74.5,68.32,69.12,69.05,232594041812,336851152.0,7.36,181765360.0,3.97,155085792.0,3.39,-28584128.0,-0.62,-308267024.0,-6.74,-35230012.0,-0.2,13661844.0,0.08,-48891856.0,-0.28,-13956384.0,49186384.0,-895449692.0,-2.94,化学制品
000426,兴业银锡,43.01,8.69,1123059,4659768453.39,6.33,1.45,43.05,38.5,39.25,39.57,76370093134,325583056.0,6.99,122772160.0,2.63,202810896.0,4.35,-192155536.0,-4.12,-133427504.0,-2.86,338822144.0,2.05,301548304.0,1.83,37273840.0,0.23,-288043888.0,-50778208.0,99999082.0,0.35,贵金属
688390,固德威,120.32,5.07,152687,1802009324.0,6.28,1.77,120.84,113.18,116.0,114.51,29245245949,323114861.0,17.93,138352077.0,7.68,184762784.0,10.25,-51229824.0,-2.84,-271885024.0,-15.09,471672291.0,8.1,168860672.0,2.9,302811619.0,5.2,-72934976.0,-398737307.0,447091419.0,4.24,光伏设备
600531,豫光金铅,14.81,10.03,944308,1382125913.0,7.81,1.19,14.81,13.99,13.99,13.46,17909180557,319094371.0,23.09,245295875.0,17.75,73798496.0,5.34,-148244800.0,-10.73,-170849564.0,-12.36,243913484.0,4.28,216726168.0,3.8,27187316.0,0.48,-182155375.0,-61758103.0,409134748.0,4.82,工业金属
301511,德福科技,164.12,2.0,421351,6841672196.49,11.25,1.04,171.58,154.02,164.1,160.9,103448446640,318755408.0,4.66,90703616.0,1.33,228051792.0,3.33,-171112336.0,-2.5,-147643072.0,-2.16,-483412528.0,-1.46,-252189792.0,-0.76,-231222736.0,-0.7,64097264.0,419315296.0,-110005920.0,-0.19,电池
002409,雅克科技,165.18,10.0,347296,5520354165.5,10.9,0.82,165.18,152.86,152.86,150.16,78613733852,310702288.0,5.63,387553472.0,7.02,-76851184.0,-1.39,-163235872.0,-2.96,-147466416.0,-2.67,344982480.0,1.32,248097008.0,0.95,96885472.0,0.37,47177616.0,-392160064.0,675018176.0,1.31,半导体
600410,华胜天成,19.3,7.7,1485741,2786792702.0,13.55,2.67,19.65,17.92,17.93,17.92,21162347382,307734961.0,11.04,217125617.0,7.79,90609344.0,3.25,-27786480.0,-1.0,-279948496.0,-10.05,209780246.0,3.18,173503280.0,2.63,36276966.0,0.55,-10328638.0,-199451616.0,215666160.0,1.58,IT服务Ⅱ
000776,广发证券,22.7,9.98,1948458,4319620294.61,3.3,1.76,22.7,20.56,20.76,20.64,177623993100,301718480.0,6.98,509015792.0,11.78,-207297312.0,-4.8,-172680400.0,-4.0,-129038096.0,-2.99,-215099797.0,-1.61,288205035.0,2.16,-503304832.0,-3.77,-48929264.0,264029056.0,55318136.0,0.27,证券Ⅱ
